Time_s,Temperature_C,Humidity_%,Pressure_hPa,Lat,Lng,Alt_m,Fix,Sats,AccelX_g,AccelY_g,AccelZ_g,GyroX_deg_s,GyroY_deg_s,GyroZ_deg_s,TotalAccel
83.906,27.05,44.94,999.82,0.000000,0.000000,0.00,0,3,0.2217,-0.1694,0.9158,22.4809,-0.5038,23.2519,0.957
83.912,27.05,44.94,999.82,0.000000,0.000000,0.00,0,3,0.1968,-0.1968,0.9966,23.0916,-1.4046,24.4198,1.035
83.918,27.05,44.94,999.82,0.000000,0.000000,0.00,0,3,0.2065,-0.1768,0.9976,21.0305,-1.4962,24.4580,1.034
83.924,27.05,44.94,999.82,0.000000,0.000000,0.00,0,3,0.1646,-0.2024,0.9756,-5.5802,-6.5191,19.0229,1.010
83.999,27.03,44.90,999.78,0.000000,0.000000,0.00,0,3,0.1697,-0.2048,0.9736,-6.2443,-7.1908,18.2595,1.009
84.135,27.05,44.89,999.83,0.000000,0.000000,0.00,0,3,0.1665,-0.1606,0.9856,-24.2672,1.8473,11.8321,1.012
84.141,27.05,44.89,999.83,0.000000,0.000000,0.00,0,3,0.1616,-0.1665,0.9915,-23.0763,2.0000,11.6641,1.018
84.147,27.05,44.89,999.83,0.000000,0.000000,0.00,0,3,0.1658,-0.1755,1.0049,-22.0229,1.7557,11.7710,1.033
84.153,27.05,44.89,999.83,0.000000,0.000000,0.00,0,3,0.3364,-0.2520,0.7656,-25.8092,1.4580,10.6336,0.873
84.159,27.05,44.89,999.83,0.000000,0.000000,0.00,0,3,0.2166,-0.1536,1.0095,-19.6107,2.5115,11.8321,1.044
84.165,27.05,44.89,999.83,0.000000,0.000000,0.00,0,3,0.1387,-0.1729,1.0608,-15.0992,1.6718,9.7252,1.084
84.171,27.05,44.89,999.83,0.000000,0.000000,0.00,0,3,0.2666,-0.2117,1.0227,-12.3893,1.2672,11.8473,1.078
84.177,27.05,44.89,999.83,0.000000,0.000000,0.00,0,3,0.1614,-0.2053,1.0046,-11.2061,1.8092,10.3740,1.038
84.183,27.05,44.89,999.83,0.000000,0.000000,0.00,0,3,0.2280,-0.2246,1.0308,-9.7557,2.8626,11.2824,1.079
84.189,27.05,44.89,999.83,0.000000,0.000000,0.00,0,3,0.1860,-0.2122,1.0271,-9.1908,3.4733,10.0611,1.065
84.338,27.06,44.88,999.81,0.000000,0.000000,0.00,0,3,0.2249,-0.2417,1.0005,1.6260,10.6031,-14.0534,1.054
84.344,27.06,44.88,999.81,0.000000,0.000000,0.00,0,3,0.2153,-0.2361,0.9971,1.6641,10.3817,-14.7481,1.047
84.350,27.06,44.88,999.81,0.000000,0.000000,0.00,0,3,0.2207,-0.2378,1.0015,1.7786,10.5267,-15.6641,1.053
84.356,27.06,44.88,999.81,0.000000,0.000000,0.00,0,3,0.2083,-0.2231,1.0017,2.3130,10.3664,-16.1832,1.047
84.362,27.06,44.88,999.81,0.000000,0.000000,0.00,0,3,0.2412,-0.2732,1.0002,3.8931,11.3435,-16.3282,1.065
84.368,27.06,44.88,999.81,0.000000,0.000000,0.00,0,3,0.1560,-0.2256,0.9316,2.8855,10.0916,-18.2519,0.971
84.374,27.06,44.88,999.81,0.000000,0.000000,0.00,0,3,0.1870,-0.2305,1.0142,3.8626,10.8092,-16.8397,1.057
84.380,27.06,44.88,999.81,0.000000,0.000000,0.00,0,3,0.1819,-0.2305,1.0225,3.7252,10.6260,-17.6412,1.064
84.386,27.06,44.88,999.83,0.000000,0.000000,0.00,0,3,0.1863,-0.2175,1.0129,5.1145,10.6260,-17.5878,1.053
84.392,27.06,44.86,999.83,0.000000,0.000000,0.00,0,3,0.1821,-0.2378,1.0200,6.6870,10.3053,-17.4733,1.063
84.539,27.05,44.87,999.80,0.000000,0.000000,0.00,0,3,0.1521,-0.1663,0.9966,-3.7557,8.3282,0.2290,1.022
84.545,27.05,44.87,999.80,0.000000,0.000000,0.00,0,3,0.1497,-0.1584,0.9951,-4.1832,8.0076,0.8550,1.019
84.551,27.05,44.87,999.80,0.000000,0.000000,0.00,0,3,0.1523,-0.1606,0.9900,-4.2519,7.2672,2.0534,1.014
84.556,27.05,44.87,999.80,0.000000,0.000000,0.00,0,3,0.1487,-0.1565,0.9934,-4.2672,6.6947,2.7405,1.017
84.562,27.05,44.87,999.80,0.000000,0.000000,0.00,0,3,0.1626,-0.1641,0.9985,-4.7328,5.8702,3.9618,1.025
84.568,27.05,44.87,999.80,0.000000,0.000000,0.00,0,3,0.1655,-0.1521,1.0032,-5.0458,5.2977,4.4656,1.028
84.574,27.05,44.87,999.80,0.000000,0.000000,0.00,0,3,0.1704,-0.1538,1.0078,-6.1908,4.8779,5.3664,1.034
84.580,27.05,44.87,999.79,0.000000,0.000000,0.00,0,3,0.1667,-0.1460,1.0027,-7.5267,4.5954,6.0534,1.027
84.586,27.06,44.85,999.80,0.000000,0.000000,0.00,0,3,0.1790,-0.1499,1.0015,-9.0840,3.8550,6.4427,1.028
84.592,27.06,44.85,999.80,0.000000,0.000000,0.00,0,3,0.1724,-0.1299,1.0024,-10.5878,3.9313,6.6336,1.025
84.686,27.05,44.85,999.78,0.000000,0.000000,0.00,0,3,0.1648,-0.1741,0.9866,-1.4046,-4.8397,11.8168,1.015
84.692,27.05,44.85,999.78,0.000000,0.000000,0.00,0,3,0.1616,-0.1753,0.9949,-3.1145,-4.9924,11.9695,1.023
84.698,27.05,44.85,999.78,0.000000,0.000000,0.00,0,3,0.1445,-0.1848,1.0005,-5.4046,-4.5496,12.3053,1.028
84.704,27.05,44.85,999.78,0.000000,0.000000,0.00,0,3,0.2542,-0.1580,0.9675,-9.7557,-4.5954,12.6870,1.013
84.710,27.05,44.85,999.78,0.000000,0.000000,0.00,0,3,0.1418,-0.1697,1.0078,-10.2519,-3.5725,12.3359,1.032
84.716,27.05,44.85,999.78,0.000000,0.000000,0.00,0,3,0.1272,-0.2092,1.0198,-11.0229,-3.6641,12.2977,1.049
84.722,27.05,44.85,999.78,0.000000,0.000000,0.00,0,3,0.1411,-0.2100,1.0156,-12.2290,-3.6641,12.9237,1.047
84.728,27.05,44.85,999.78,0.000000,0.000000,0.00,0,3,0.1084,-0.1982,0.9988,-13.0611,-3.5496,12.9695,1.024
84.734,27.05,44.85,999.76,0.000000,0.000000,0.00,0,3,0.1304,-0.1990,0.9561,-10.1527,-8.1069,13.5878,0.985
84.808,27.03,44.84,999.76,0.000000,0.000000,0.00,0,3,0.1365,-0.2004,0.9558,-11.4122,-8.4275,13.2137,0.986
84.969,27.05,44.84,999.80,0.000000,0.000000,0.00,0,3,0.2632,-0.2356,0.9915,0.8779,-2.9847,4.7786,1.052
84.975,27.07,44.80,999.82,0.000000,0.000000,0.00,0,3,0.2703,-0.2300,1.0027,2.9160,-2.2672,3.5191,1.064
84.981,27.07,44.80,999.82,0.000000,0.000000,0.00,0,3,0.2776,-0.2434,1.0015,4.9008,-1.3664,3.4427,1.067
84.987,27.07,44.80,999.82,0.000000,0.000000,0.00,0,3,0.2786,-0.2510,0.9905,6.2519,-0.3740,2.9771,1.059
84.993,27.07,44.80,999.82,0.000000,0.000000,0.00,0,3,0.2710,-0.2449,0.9775,7.3435,0.3740,2.0458,1.044
84.999,27.07,44.80,999.82,0.000000,0.000000,0.00,0,3,0.2778,-0.2332,0.9792,7.9008,1.2443,1.2061,1.044
85.005,27.07,44.80,999.82,0.000000,0.000000,0.00,0,3,0.2866,-0.2327,0.9824,8.7786,2.0763,0.0458,1.049
85.011,27.07,44.80,999.82,0.000000,0.000000,0.00,0,3,0.2791,-0.2544,0.9768,9.2290,2.3893,-1.1832,1.047
85.017,27.07,44.80,999.82,0.000000,0.000000,0.00,0,3,0.2891,-0.2537,0.9766,10.6031,3.1832,-2.2977,1.050
85.023,27.07,44.80,999.82,0.000000,0.000000,0.00,0,3,0.2866,-0.2576,0.9795,12.1679,3.1985,-3.5573,1.053
85.147,27.02,44.83,999.76,0.000000,0.000000,0.00,0,3,0.2524,-0.2617,1.0190,4.2672,13.1908,-18.5496,1.082
85.153,27.02,44.83,999.76,0.000000,0.000000,0.00,0,3,0.2488,-0.2537,1.0242,3.2824,13.8626,-18.7863,1.084
85.159,27.02,44.83,999.76,0.000000,0.000000,0.00,0,3,0.2397,-0.2544,1.0156,1.5649,14.4656,-18.5649,1.074
85.165,27.06,44.83,999.84,0.000000,0.000000,0.00,0,3,0.1655,-0.2034,1.0039,2.4122,13.9924,-21.8931,1.038
85.240,27.06,44.83,999.84,0.000000,0.000000,0.00,0,3,0.1665,-0.1990,1.0088,4.3893,13.1374,-21.9466,1.042
85.246,27.06,44.83,999.84,0.000000,0.000000,0.00,0,3,0.1643,-0.1978,1.0078,6.1679,12.7710,-21.8779,1.040
85.252,27.06,44.83,999.84,0.000000,0.000000,0.00,0,3,0.1560,-0.2009,1.0071,8.4351,12.0611,-21.7710,1.039
85.258,27.06,44.83,999.84,0.000000,0.000000,0.00,0,3,0.1567,-0.2002,1.0039,10.0153,11.8092,-21.5038,1.036
85.264,27.06,44.83,999.82,0.000000,0.000000,0.00,0,3,0.1692,-0.1636,0.9934,24.6947,6.1450,-10.5344,1.021
85.339,27.06,44.81,999.82,0.000000,0.000000,0.00,0,3,0.1379,-0.1511,0.9885,24.7481,5.4351,-9.6107,1.009
85.466,27.07,44.81,999.81,0.000000,0.000000,0.00,0,3,0.1396,-0.1953,0.9636,16.5038,-1.6870,18.9924,0.993
85.472,27.07,44.81,999.81,0.000000,0.000000,0.00,0,3,0.1475,-0.1934,0.9680,15.5878,-1.8015,19.4504,0.998
85.478,27.07,44.81,999.81,0.000000,0.000000,0.00,0,3,0.1494,-0.1970,0.9678,15.0153,-2.2443,19.2824,0.999
85.484,27.07,44.81,999.81,0.000000,0.000000,0.00,0,3,0.1523,-0.1919,0.9670,14.4275,-2.4885,19.4122,0.998
85.490,27.07,44.81,999.81,0.000000,0.000000,0.00,0,3,0.1533,-0.1980,0.9702,13.4962,-2.9084,18.9771,1.002
85.496,27.07,44.81,999.81,0.000000,0.000000,0.00,0,3,0.1460,-0.1951,0.9697,12.7405,-3.1450,19.0076,1.000
85.502,27.07,44.81,999.81,0.000000,0.000000,0.00,0,3,0.1357,-0.2124,0.9700,11.0763,-3.2443,18.9313,1.002
85.508,27.07,44.81,999.81,0.000000,0.000000,0.00,0,3,0.1409,-0.2046,0.9773,10.5115,-4.0992,18.8168,1.008
85.514,27.07,44.81,999.81,0.000000,0.000000,0.00,0,3,0.1460,-0.2261,0.9851,10.1374,-5.3511,18.5267,1.021
85.520,27.07,44.81,999.81,0.000000,0.000000,0.00,0,3,0.1494,-0.2126,0.9885,9.5878,-5.4885,18.7405,1.022
85.562,27.03,44.80,999.76,0.000000,0.000000,0.00,0,3,0.2104,-0.2600,1.0830,16.5725,-5.5115,26.2824,1.133
85.636,27.03,44.80,999.76,0.000000,0.000000,0.00,0,3,0.2073,-0.2651,1.0657,16.9237,-5.5496,26.0305,1.118
85.642,27.03,44.80,999.76,0.000000,0.000000,0.00,0,3,0.2002,-0.2605,1.0591,16.4733,-5.5878,25.2137,1.109
85.648,27.03,44.80,999.76,0.000000,0.000000,0.00,0,3,0.2056,-0.2517,1.0425,15.7786,-5.8015,23.8702,1.092
85.654,27.03,44.80,999.76,0.000000,0.000000,0.00,0,3,0.1975,-0.2546,1.0295,14.6107,-5.9160,22.6641,1.079
85.660,27.06,44.83,999.79,0.000000,0.000000,0.00,0,3,0.1792,-0.2561,0.9988,11.6031,-6.2443,20.5954,1.047
85.666,27.06,44.83,999.79,0.000000,0.000000,0.00,0,3,0.2146,-0.2473,1.0398,10.0611,-6.6336,19.1679,1.090
85.672,27.06,44.83,999.79,0.000000,0.000000,0.00,0,3,0.1907,-0.2737,0.9929,-2.7176,-17.9237,-7.1603,1.047
85.747,27.06,44.83,999.79,0.000000,0.000000,0.00,0,3,0.1863,-0.2896,0.9851,-2.9771,-18.4046,-8.3817,1.044
85.753,27.06,44.83,999.79,0.000000,0.000000,0.00,0,3,0.1819,-0.2969,0.9841,-3.2672,-18.9466,-9.8779,1.044
85.794,27.05,44.77,999.79,0.000000,0.000000,0.00,0,3,0.2090,-0.2588,0.9702,-2.7710,-17.8092,-15.4122,1.026
85.800,27.05,44.77,999.79,0.000000,0.000000,0.00,0,3,0.2122,-0.2603,0.9612,-2.3588,-17.0992,-15.8550,1.018
85.806,27.05,44.77,999.79,0.000000,0.000000,0.00,0,3,0.2114,-0.2581,0.9714,-2.0076,-16.2748,-16.0382,1.027
85.812,27.05,44.77,999.79,0.000000,0.000000,0.00,0,3,0.2073,-0.2554,0.9688,-1.7557,-15.1450,-15.9389,1.023
85.818,27.05,44.77,999.79,0.000000,0.000000,0.00,0,3,0.2109,-0.2454,0.9688,-1.5038,-14.0687,-16.1908,1.021
85.824,27.05,44.77,999.79,0.000000,0.000000,0.00,0,3,0.2151,-0.2317,0.9670,-0.8855,-12.8855,-16.0382,1.017
85.830,27.05,44.77,999.79,0.000000,0.000000,0.00,0,3,0.2273,-0.2285,0.9668,0.4427,-11.7481,-15.7634,1.019
85.836,27.05,44.77,999.79,0.000000,0.000000,0.00,0,3,0.2244,-0.2058,0.9692,2.4580,-10.6718,-15.5038,1.016
85.842,27.05,44.77,999.79,0.000000,0.000000,0.00,0,3,0.2268,-0.2053,0.9631,4.5802,-9.5267,-15.0153,1.011
85.848,27.05,44.77,999.79,0.000000,0.000000,0.00,0,3,0.2290,-0.1892,0.9695,7.6107,-8.5344,-14.3740,1.014
85.989,27.07,44.78,999.81,0.000000,0.000000,0.00,0,3,0.2610,-0.2078,0.9795,38.8473,3.3053,-5.3893,1.035
85.995,27.07,44.78,999.81,0.000000,0.000000,0.00,0,3,0.2656,-0.2080,0.9749,35.6336,3.1908,-5.6489,1.032
86.001,27.07,44.78,999.81,0.000000,0.000000,0.00,0,3,0.2554,-0.2041,0.9656,32.7481,3.6565,-5.5954,1.019
86.007,27.07,44.78,999.81,0.000000,0.000000,0.00,0,3,0.2388,-0.2041,0.9661,29.8473,3.5878,-5.6183,1.016
86.013,27.07,44.78,999.81,0.000000,0.000000,0.00,0,3,0.2263,-0.2000,0.9663,27.4122,3.5191,-5.7939,1.012
86.018,27.07,44.78,999.81,0.000000,0.000000,0.00,0,3,0.2258,-0.1997,0.9644,25.4122,3.4351,-5.7328,1.010
86.024,27.07,44.78,999.81,0.000000,0.000000,0.00,0,3,0.1948,-0.1995,0.9429,23.8855,2.8473,-5.7328,0.983
86.030,27.07,44.78,999.81,0.000000,0.000000,0.00,0,3,0.2141,-0.2017,0.9832,21.4046,3.3130,-5.4275,1.026
86.037,27.07,44.78,999.81,0.000000,0.000000,0.00,0,3,0.1975,-0.2056,0.9700,19.9084,2.9847,-5.7557,1.011
86.042,27.07,44.78,999.81,0.000000,0.000000,0.00,0,3,0.1963,-0.1970,0.9614,18.7252,2.9389,-5.6718,1.001
86.179,27.08,44.77,999.83,0.000000,0.000000,0.00,0,3,0.2327,-0.1929,0.9883,26.9618,2.8244,7.5038,1.033
86.185,27.08,44.77,999.83,0.000000,0.000000,0.00,0,3,0.2366,-0.1895,0.9917,26.7634,3.0153,7.6718,1.037
86.191,27.08,44.77,999.83,0.000000,0.000000,0.00,0,3,0.2434,-0.1880,0.9934,26.6718,3.1832,8.1450,1.040
86.197,27.08,44.77,999.83,0.000000,0.000000,0.00,0,3,0.2437,-0.1887,0.9902,26.3206,3.1832,8.3511,1.037
86.203,27.08,44.77,999.83,0.000000,0.000000,0.00,0,3,0.2322,-0.1992,1.0024,25.6336,3.3435,8.6260,1.048
86.208,27.08,44.77,999.83,0.000000,0.000000,0.00,0,3,0.2454,-0.1973,1.0017,25.1679,3.7939,8.8473,1.050
86.214,27.08,44.77,999.83,0.000000,0.000000,0.00,0,3,0.2319,-0.1992,1.0056,24.4427,3.9618,9.2290,1.051
86.220,27.07,44.75,999.80,0.000000,0.000000,0.00,0,3,0.1860,-0.1965,0.9946,17.9924,4.3130,4.3817,1.031
86.295,27.07,44.75,999.80,0.000000,0.000000,0.00,0,3,0.1726,-0.1987,0.9922,18.2290,4.3435,3.6183,1.027
86.301,27.07,44.75,999.80,0.000000,0.000000,0.00,0,3,0.1733,-0.1907,0.9912,17.7786,4.3282,2.9542,1.024
86.449,27.07,44.76,999.83,0.000000,0.000000,0.00,0,3,0.1726,-0.2290,1.0232,23.2901,4.6794,-5.8244,1.063
86.455,27.07,44.76,999.83,0.000000,0.000000,0.00,0,3,0.1775,-0.2317,1.0254,22.3130,4.8855,-5.2977,1.066
86.461,27.07,44.76,999.83,0.000000,0.000000,0.00,0,3,0.1655,-0.2319,1.0269,21.5496,5.2748,-4.9084,1.066
86.467,27.07,44.76,999.83,0.000000,0.000000,0.00,0,3,0.1768,-0.2327,1.0227,20.6412,5.4962,-4.5573,1.064
86.473,27.07,44.76,999.83,0.000000,0.000000,0.00,0,3,0.1785,-0.2305,1.0242,19.7405,5.7557,-3.9924,1.065
86.478,27.07,44.76,999.83,0.000000,0.000000,0.00,0,3,0.1948,-0.3289,0.9822,18.1450,3.2137,-4.4885,1.054
86.484,27.07,44.75,999.79,0.000000,0.000000,0.00,0,3,0.1736,-0.2036,0.9778,14.0076,3.7557,-1.3664,1.014
86.563,27.05,44.75,999.79,0.000000,0.000000,0.00,0,3,0.1755,-0.2007,0.9670,12.7939,3.8092,-1.1679,1.003
86.569,27.05,44.75,999.79,0.000000,0.000000,0.00,0,3,0.1553,-0.1968,0.9705,11.6718,3.6336,-1.2214,1.002
86.575,27.05,44.75,999.79,0.000000,0.000000,0.00,0,3,0.1633,-0.2131,0.9717,10.4351,3.6947,-1.1527,1.008
86.639,27.06,44.74,999.81,0.000000,0.000000,0.00,0,3,0.1455,-0.1953,0.9941,5.6031,4.7557,1.6794,1.024
86.645,27.06,44.74,999.81,0.000000,0.000000,0.00,0,3,0.1365,-0.1948,0.9949,5.2443,4.6565,2.0153,1.023
86.651,27.06,44.74,999.81,0.000000,0.000000,0.00,0,3,0.1389,-0.2009,0.9976,5.2595,4.4427,2.3206,1.027
86.657,27.06,44.74,999.81,0.000000,0.000000,0.00,0,3,0.1396,-0.1914,1.0005,5.9237,3.9542,2.5115,1.028
86.663,27.06,44.74,999.81,0.000000,0.000000,0.00,0,3,0.1401,-0.1960,0.9995,5.8779,3.7328,3.0305,1.028
86.669,27.06,44.74,999.81,0.000000,0.000000,0.00,0,3,0.1401,-0.1892,1.0024,5.4809,3.6794,3.3206,1.030
86.675,27.06,44.74,999.81,0.000000,0.000000,0.00,0,3,0.1379,-0.1948,1.0051,5.1985,3.4809,3.5496,1.033
86.681,27.06,44.74,999.81,0.000000,0.000000,0.00,0,3,0.1379,-0.2021,1.0117,5.0611,3.1832,3.8244,1.041
86.687,27.06,44.74,999.81,0.000000,0.000000,0.00,0,3,0.1367,-0.2107,1.0120,4.6641,2.9008,3.7634,1.043
86.693,27.06,44.74,999.81,0.000000,0.000000,0.00,0,3,0.1384,-0.2090,1.0144,4.0840,3.0153,3.9695,1.045
86.819,27.05,44.74,999.74,0.000000,0.000000,0.00,0,3,0.1240,-0.1895,1.0134,-13.1603,-5.0458,-3.2595,1.038
86.824,27.05,44.74,999.74,0.000000,0.000000,0.00,0,3,0.1316,-0.1853,1.0159,-13.1374,-5.3817,-3.7328,1.041
86.831,27.08,44.74,999.82,0.000000,0.000000,0.00,0,3,0.1248,-0.1794,1.0132,-13.4504,-5.6412,-4.1603,1.036
86.836,27.08,44.74,999.82,0.000000,0.000000,0.00,0,3,0.1370,-0.1743,1.0151,-13.6183,-5.9084,-4.4580,1.039
86.842,27.08,44.74,999.82,0.000000,0.000000,0.00,0,3,0.1265,-0.1738,1.0176,-13.7099,-6.0000,-4.8779,1.040
86.848,27.08,44.74,999.82,0.000000,0.000000,0.00,0,3,0.1216,-0.1709,1.0051,-13.8397,-5.9542,-5.0687,1.027
86.855,27.08,44.74,999.82,0.000000,0.000000,0.00,0,3,0.1189,-0.1721,1.0125,-14.0992,-5.7939,-5.3588,1.034
86.861,27.08,44.74,999.82,0.000000,0.000000,0.00,0,3,0.1277,-0.1736,1.0081,-14.2824,-5.6183,-5.3817,1.031
86.867,27.08,44.74,999.82,0.000000,0.000000,0.00,0,3,0.1235,-0.1792,1.0056,-14.3740,-5.5802,-5.4504,1.029
86.873,27.08,44.74,999.82,0.000000,0.000000,0.00,0,3,0.1218,-0.1829,1.0078,-14.3969,-5.1145,-5.3130,1.031
86.956,27.05,44.73,999.78,0.000000,0.000000,0.00,0,3,0.1584,-0.1770,1.0056,5.7405,-0.4962,-3.5191,1.033
86.962,27.05,44.73,999.78,0.000000,0.000000,0.00,0,3,0.1750,-0.1733,1.0046,7.2977,-0.1985,-3.3664,1.034
86.968,27.05,44.73,999.78,0.000000,0.000000,0.00,0,3,0.1765,-0.1775,1.0015,8.3893,-0.1069,-3.6183,1.032
86.973,27.05,44.73,999.78,0.000000,0.000000,0.00,0,3,0.1692,-0.1760,1.0042,9.0382,0.4351,-3.1832,1.033
86.980,27.05,44.73,999.78,0.000000,0.000000,0.00,0,3,0.1846,-0.1821,1.0015,9.3282,0.8702,-3.2977,1.034
86.985,27.05,44.73,999.78,0.000000,0.000000,0.00,0,3,0.1787,-0.1865,1.0005,9.5191,1.2672,-3.1221,1.033
86.991,27.05,44.73,999.78,0.000000,0.000000,0.00,0,3,0.1794,-0.1917,1.0061,9.5420,1.8702,-2.9542,1.040
86.998,27.08,44.73,999.83,0.000000,0.000000,0.00,0,3,0.1746,-0.2144,1.0085,8.3130,3.0000,2.0916,1.046
87.141,27.09,44.73,999.83,0.000000,0.000000,0.00,0,3,0.1775,-0.2241,1.0020,7.8397,2.4275,2.5954,1.042
87.147,27.09,44.73,999.83,0.000000,0.000000,0.00,0,3,0.1799,-0.2173,1.0120,7.0382,2.0534,2.7023,1.051
87.298,27.07,44.72,999.82,0.000000,0.000000,0.00,0,3,0.1660,-0.2236,0.9949,-10.1374,-5.6947,1.5344,1.033
87.304,27.07,44.72,999.82,0.000000,0.000000,0.00,0,3,0.1689,-0.2134,0.9922,-9.4809,-5.4656,1.2595,1.029
87.310,27.07,44.72,999.82,0.000000,0.000000,0.00,0,3,0.1602,-0.2129,0.9924,-9.1374,-5.4046,1.1527,1.028
87.316,27.07,44.72,999.82,0.000000,0.000000,0.00,0,3,0.1604,-0.2239,0.9834,-8.4656,-5.2290,0.7328,1.021
87.322,27.09,44.72,999.84,0.000000,0.000000,0.00,0,3,0.1492,-0.2219,0.9895,-7.5191,-5.3817,0.4885,1.025
87.328,27.09,44.72,999.84,0.000000,0.000000,0.00,0,3,0.1641,-0.2266,0.9907,-6.7252,-5.1069,0.6031,1.029
87.334,27.09,44.72,999.84,0.000000,0.000000,0.00,0,3,0.1689,-0.2273,0.9895,-5.8626,-4.7710,0.1298,1.029
87.340,27.09,44.72,999.84,0.000000,0.000000,0.00,0,3,0.1624,-0.2241,0.9832,-5.2519,-4.7328,0.2137,1.021
87.346,27.09,44.72,999.84,0.000000,0.000000,0.00,0,3,0.1619,-0.2170,0.9797,-4.4580,-4.3435,-0.1298,1.016
87.352,27.09,44.72,999.84,0.000000,0.000000,0.00,0,3,0.1675,-0.2305,0.9766,-3.6489,-3.9008,-0.0458,1.017
87.467,27.06,44.71,999.77,0.000000,0.000000,0.00,0,3,0.2188,-0.2114,0.9792,2.0153,4.0916,1.1985,1.025
87.473,27.06,44.71,999.77,0.000000,0.000000,0.00,0,3,0.2197,-0.2024,0.9792,1.8626,4.6565,1.3817,1.024
87.479,27.06,44.71,999.77,0.000000,0.000000,0.00,0,3,0.2227,-0.2041,0.9915,1.9466,5.1527,1.7939,1.036
87.485,27.06,44.71,999.77,0.000000,0.000000,0.00,0,3,0.2178,-0.2087,0.9856,2.5802,5.3740,2.0534,1.031
87.491,27.06,44.71,999.77,0.000000,0.000000,0.00,0,3,0.2273,-0.2024,0.9822,3.1145,5.4962,2.2137,1.028
87.497,27.06,44.71,999.77,0.000000,0.000000,0.00,0,3,0.2258,-0.2041,0.9885,3.1145,5.8550,2.8168,1.034
87.503,27.06,44.71,999.77,0.000000,0.000000,0.00,0,3,0.2231,-0.2190,0.9941,3.2901,6.4733,2.9542,1.042
87.509,27.06,44.71,999.77,0.000000,0.000000,0.00,0,3,0.2251,-0.2124,0.9956,3.3053,7.0000,3.4427,1.043
87.515,27.09,44.69,999.84,0.000000,0.000000,0.00,0,3,0.2163,-0.2278,1.0010,2.8015,7.5496,3.6336,1.049
87.521,27.09,44.69,999.84,0.000000,0.000000,0.00,0,3,0.2246,-0.2212,1.0024,2.3817,7.8626,3.7405,1.051
87.641,27.08,44.69,999.82,0.000000,0.000000,0.00,0,3,0.1523,-0.1970,1.0073,-3.9084,1.9924,-4.6412,1.038
87.715,27.09,44.69,999.83,0.000000,0.000000,0.00,0,3,0.1511,-0.1929,1.0105,-3.5267,1.7863,-4.4427,1.040
87.721,27.09,44.69,999.83,0.000000,0.000000,0.00,0,3,0.1611,-0.1890,1.0037,-3.2290,1.7176,-4.3359,1.034
87.727,27.09,44.69,999.83,0.000000,0.000000,0.00,0,3,0.1616,-0.1851,1.0056,-2.9542,1.5725,-4.4275,1.035
87.733,27.09,44.69,999.83,0.000000,0.000000,0.00,0,3,0.1685,-0.1807,1.0015,-2.4733,1.2290,-4.0763,1.031
87.740,27.07,44.69,999.80,0.000000,0.000000,0.00,0,3,0.1648,-0.1897,0.9866,5.4198,1.6794,-2.8321,1.018
87.814,27.07,44.69,999.80,0.000000,0.000000,0.00,0,3,0.1611,-0.1843,0.9878,5.1298,1.8092,-2.8473,1.018
87.820,27.07,44.69,999.80,0.000000,0.000000,0.00,0,3,0.1594,-0.1924,0.9868,5.1145,1.6718,-3.0153,1.018
87.826,27.07,44.69,999.80,0.000000,0.000000,0.00,0,3,0.1553,-0.1902,0.9895,5.1679,1.8168,-1.7863,1.020
87.901,27.07,44.69,999.80,0.000000,0.000000,0.00,0,3,0.1614,-0.1909,0.9937,4.5191,2.1908,-1.8244,1.025
87.943,27.08,44.68,999.83,0.000000,0.000000,0.00,0,3,0.1626,-0.2026,1.0125,4.1374,4.2824,-2.0916,1.045
88.016,27.09,44.68,999.83,0.000000,0.000000,0.00,0,3,0.1587,-0.1987,1.0107,3.8855,4.1832,-2.6489,1.042
88.022,27.09,44.68,999.83,0.000000,0.000000,0.00,0,3,0.1536,-0.1985,1.0127,4.4427,4.3282,-2.9466,1.043
88.028,27.09,44.68,999.83,0.000000,0.000000,0.00,0,3,0.1575,-0.2036,1.0129,4.6718,4.5496,-3.1603,1.045
88.034,27.09,44.68,999.81,0.000000,0.000000,0.00,0,3,0.1550,-0.2031,1.0054,7.5344,3.5267,-4.5267,1.037
88.109,27.07,44.68,999.81,0.000000,0.000000,0.00,0,3,0.1494,-0.2056,1.0061,7.6412,3.3817,-4.3130,1.038
88.115,27.07,44.68,999.81,0.000000,0.000000,0.00,0,3,0.1482,-0.1960,1.0027,7.6565,2.8626,-4.3053,1.032
88.121,27.07,44.68,999.81,0.000000,0.000000,0.00,0,3,0.1626,-0.2014,1.0051,7.5649,2.8244,-4.2366,1.038
88.127,27.07,44.68,999.81,0.000000,0.000000,0.00,0,3,0.1494,-0.1980,0.9995,7.5573,2.4046,-3.8779,1.030
88.133,27.07,44.68,999.78,0.000000,0.000000,0.00,0,3,0.1609,-0.1934,0.9963,-1.7557,-1.1908,0.8702,1.028
88.458,27.09,44.66,999.86,0.000000,0.000000,0.00,0,3,0.1497,-0.1697,1.0083,1.7786,1.3588,-4.3282,1.033
88.464,27.09,44.66,999.86,0.000000,0.000000,0.00,0,3,0.1514,-0.1726,1.0088,2.7939,1.4580,-4.1908,1.035
